"","id","Identifier","type","rightsHolder","creator","accessURI","format","variantLiteral","license","scientificName","kingdom","family","vernacularName"
"99","102960999@OBS","https://observation.org/photos/9900510/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/9900510.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Timandra comae","Animalia","Geometridae","Blood-vein"
"100","102961632@OBS","https://observation.org/photos/9900496/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/9900496.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Lomaspilis marginata","Animalia","Geometridae","Clouded Border"
"101","103109448@OBS","https://observation.org/photos/8687888/","StillImage","yves hoebeke","yves hoebeke","https://observation.org/photos/8687888.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Locustella luscinioides","Animalia","Locustellidae","Savi's Warbler"
"102","103137646@OBS","https://observation.org/photos/8698090/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8698090.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Moma alpium","Animalia","Noctuidae","Scarce Merveille du Jour"
"103","103137649@OBS","https://observation.org/photos/8697997/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8697997.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Leucodonta bicoloria","Animalia","Notodontidae","White Prominent"
"104","103137684@OBS","https://observation.org/photos/8721017/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8721017.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Phlogophora meticulosa","Animalia","Noctuidae","Angle Shades"
"105","103137716@OBS","https://observation.org/photos/8718040/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8718040.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Libellula depressa","Animalia","SKIMMERS_LIBELLULIDAE","Broad-bodied Chaser"
"106","103137717@OBS","https://observation.org/photos/8718025/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8718025.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Libellula depressa","Animalia","SKIMMERS_LIBELLULIDAE","Broad-bodied Chaser"
"107","103137718@OBS","https://observation.org/photos/8718007/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8718007.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Ochlodes sylvanus","Animalia","SKIPPERS_HESPERIIDAE","Large Skipper"
"108","103137727@OBS","https://observation.org/photos/8718016/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8718016.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Libellula depressa","Animalia","SKIMMERS_LIBELLULIDAE","Broad-bodied Chaser"
"109","103137728@OBS","https://observation.org/photos/8717995/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8717995.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Lycaena dispar rutila","Animalia","GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE","Large Copper"
"110","103137733@OBS","https://observation.org/photos/8717989/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8717989.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Gryllotalpa gryllotalpa","Animalia","MOLE_CRICKETS_GRYLLOTALPIDAE","Mole cricket"
"111","103143576@OBS","https://observation.org/photos/8695866/","StillImage","Filip Goussaert","Filip Goussaert","https://observation.org/photos/8695866.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Boloria selene","Animalia","BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE","Small Pearl-bordered Fritillary"
"112","103153305@OBS","https://observation.org/photos/8784267/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8784267.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Centrotus cornutus","Animalia","MEMBRACIDAE",NA
"113","103153307@OBS","https://observation.org/photos/8698064/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8698064.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Oberea oculata","Animalia","Cerambycidae",NA
"114","103153308@OBS","https://observation.org/photos/8698044/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8698044.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Graphosoma italicum","Animalia","Pentatomidae","Striped shield bug"
"115","103153310@OBS","https://observation.org/photos/8698019/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8698019.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Limenitis populi","Animalia","BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE","Poplar Admiral"
"116","103197828@OBS","https://observation.org/photos/8709786/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8709786.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Drepana curvatula","Animalia","Drepanidae","Dusky Hook-tip"
"117","103197830@OBS","https://observation.org/photos/8709348/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8709348.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Campaea margaritaria","Animalia","Geometridae","Light Emerald"
"118","103197831@OBS","https://observation.org/photos/8709661/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8709661.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Xestia c-nigrum","Animalia","Noctuidae","Setaceous Hebrew Character"
"119","103197836@OBS","https://observation.org/photos/8709582/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8709582.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Smerinthus ocellatus","Animalia","Sphingidae","Eyed Hawk Moth"
"120","103197839@OBS","https://observation.org/photos/8709890/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8709890.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Spilosoma lutea","Animalia","EREBIDAE","Buff Ermine"
"121","103197841@OBS","https://observation.org/photos/8709587/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8709587.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Sphinx pinastri","Animalia","Sphingidae","Pine Hawk-moth"
"122","103244304@OBS","https://observation.org/photos/8719875/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8719875.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Microtus arvalis","Animalia","HAMSTERS_NEW_WORLD_RATS_AND_MICE_CRICETIDAE","Common Vole"
"123","103249089@OBS","https://observation.org/photos/8719825/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8719825.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Sciurus vulgaris","Animalia","SQUIRRELS_CHIPMUNKS_AND_PRAIRIEDOGS_SCIURIDAE","Eurasian Red Squirrel"
"124","103249093@OBS","https://observation.org/photos/8719891/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8719891.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Anania hortulata","Animalia","Crambidae","Small Magpie"
"125","103249099@OBS","https://observation.org/photos/8719956/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8719956.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Cardamine bulbifera","Plantae","Brassicaceae","Coralroot"
"126","103249111@OBS","https://observation.org/photos/8720711/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8720711.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Ochlodes sylvanus","Animalia","SKIPPERS_HESPERIIDAE","Large Skipper"
"127","103249113@OBS","https://observation.org/photos/8720016/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8720016.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Satyrium pruni","Animalia","GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE","Black Hairstreak"
"128","103249114@OBS","https://observation.org/photos/8719996/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8719996.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Polygonia c-album","Animalia","BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE","Comma Butterfly"
"129","103258511@OBS","https://observation.org/photos/8721236/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8721236.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Diacrisia sannio","Animalia","EREBIDAE","Clouded Buff"
"130","103263987@OBS","https://observation.org/photos/8727030/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8727030.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Xestia c-nigrum","Animalia","Noctuidae","Setaceous Hebrew Character"
"131","103263992@OBS","https://observation.org/photos/8727021/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8727021.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Spilosoma lutea","Animalia","EREBIDAE","Buff Ermine"
"132","103264108@OBS","https://observation.org/photos/8726526/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8726526.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Deilephila elpenor","Animalia","Sphingidae","Elephant Hawk-moth"
"133","103282281@OBS","https://observation.org/photos/8726488/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8726488.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Calopteryx virgo","Animalia","BROADWINGED_DAMSELS_CALOPTERYGIDAE","Beautiful Demoiselle"
"134","103282294@OBS","https://observation.org/photos/8726507/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8726507.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Calopteryx virgo","Animalia","BROADWINGED_DAMSELS_CALOPTERYGIDAE","Beautiful Demoiselle"
"135","103282295@OBS","https://observation.org/photos/8726512/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8726512.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Calopteryx splendens","Animalia","BROADWINGED_DAMSELS_CALOPTERYGIDAE","Banded Demoiselle"
"136","103304192@OBS","https://observation.org/photos/8732157/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8732157.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Hypena rostralis","Animalia","EREBIDAE","Buttoned Snout"
"137","103307755@OBS","https://observation.org/photos/8732231/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8732231.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Campaea margaritaria","Animalia","Geometridae","Light Emerald"
"138","103333540@OBS","https://observation.org/photos/8750974/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8750974.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Platycnemis pennipes","Animalia","WHITELEGGED_DAMSELFLIES_PLATYCNEMIDIDAE","Blue Featherleg"
"139","103333566@OBS","https://observation.org/photos/8750852/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8750852.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Orthetrum albistylum","Animalia","SKIMMERS_LIBELLULIDAE","White-tailed Skimmer"
"140","103333577@OBS","https://observation.org/photos/8750911/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8750911.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Erythromma najas","Animalia","POND_DAMSELS_COENAGRIONIDAE","Large Redeye"
"141","103333593@OBS","https://observation.org/photos/8750867/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8750867.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Chrysomela vigintipunctata","Animalia","ROOTWORM_BEETLES_CHRYSOMELIDAE",NA
"142","103333594@OBS","https://observation.org/photos/8750861/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8750861.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Aglais io","Animalia","BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE","Peacock"
"143","103333595@OBS","https://observation.org/photos/8750906/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8750906.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Calopteryx splendens","Animalia","BROADWINGED_DAMSELS_CALOPTERYGIDAE","Banded Demoiselle"
"144","103333596@OBS","https://observation.org/photos/8750869/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8750869.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Platycnemis pennipes","Animalia","WHITELEGGED_DAMSELFLIES_PLATYCNEMIDIDAE","Blue Featherleg"
"145","103333597@OBS","https://observation.org/photos/8750884/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8750884.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Calopteryx virgo","Animalia","BROADWINGED_DAMSELS_CALOPTERYGIDAE","Beautiful Demoiselle"
"146","103336325@OBS","https://observation.org/photos/8750835/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8750835.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Cosmorhoe ocellata","Animalia","Geometridae","Purple Bar"
"147","103379986@OBS","https://observation.org/photos/8750652/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8750652.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Libellula depressa","Animalia","SKIMMERS_LIBELLULIDAE","Broad-bodied Chaser"
"148","103379987@OBS","https://observation.org/photos/8750641/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8750641.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Paris quadrifolia","Plantae","MELANTHIACEAE","Herb-Paris"
"149","103379988@OBS","https://observation.org/photos/8750662/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8750662.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Enallagma cyathigerum","Animalia","POND_DAMSELS_COENAGRIONIDAE","Common Bluet"
"150","103379990@OBS","https://observation.org/photos/8750684/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8750684.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Ischnura pumilio","Animalia","POND_DAMSELS_COENAGRIONIDAE","Small Bluetail"
"151","103379991@OBS","https://observation.org/photos/8750715/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8750715.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Ischnura elegans","Animalia","POND_DAMSELS_COENAGRIONIDAE","Common Bluetail"
"152","103379995@OBS","https://observation.org/photos/8750672/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8750672.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Coenagrion puella","Animalia","POND_DAMSELS_COENAGRIONIDAE","Azure Bluet"
"153","103379996@OBS","https://observation.org/photos/8750678/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8750678.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Libellula depressa","Animalia","SKIMMERS_LIBELLULIDAE","Broad-bodied Chaser"
"154","103380009@OBS","https://observation.org/photos/8750785/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8750785.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Bombina variegata","Animalia","Bombinatoridae","Yellow-bellied Toad"
"155","103396938@OBS","https://observation.org/photos/8750823/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8750823.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Bufo bufo","Animalia","Bufonidae","Common Toad"
"156","103396976@OBS","https://observation.org/photos/8750818/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8750818.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Rana temporaria","Animalia","Ranidae","Common Frog"
"157","103397536@OBS","https://observation.org/photos/8750931/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8750931.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Calopteryx splendens","Animalia","BROADWINGED_DAMSELS_CALOPTERYGIDAE","Banded Demoiselle"
"158","103397803@OBS","https://observation.org/photos/8750983/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8750983.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Orthetrum cancellatum","Animalia","SKIMMERS_LIBELLULIDAE","Black-tailed Skimmer"
"159","103397887@OBS","https://observation.org/photos/8751002/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8751002.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Orthetrum albistylum","Animalia","SKIMMERS_LIBELLULIDAE","White-tailed Skimmer"
"160","103398200@OBS","https://observation.org/photos/8752701/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8752701.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Thyatira batis","Animalia","Drepanidae","Peach Blossom"
"161","103398201@OBS","https://observation.org/photos/8752693/","StillImage","Paul Schrijvershof","Paul Schrijvershof","https://observation.org/photos/8752693.jpg","image/jpeg","Best Quality","CC BY-NC 4.0","Atolmis rubricollis","Animalia","EREBIDAE","Red-necked Footman"
